datetime,Unnamed: 0,open,high,low,close,volume,HA_close,HA_open,HA_high,HA_low,RSI,MACD,MACD_Signal,MACD_Hist,ema_05,ema_10,ema_30,ATR,signals,trade_type
2021-12-04,818,53611.86,53889.69,40888.89,49135.66,598774.989,49381.525,55062.78,55062.78,40888.89,27.62572004329435,-1838.0874773237447,-1242.191243325788,-595.8962339979566,53919.965976706146,55448.360635755445,57922.394334065066,4181.603038923934,0,Hold
2021-12-05,819,49135.66,49699.49,47755.0,49376.6,286434.382,48991.6875,51373.76,51373.76,47755.0,27.06345168385279,-2251.198646874298,-1443.99272403549,-807.205922838808,52277.20648447077,54274.420065618084,57346.21969960925,4141.399964715082,0,Hold
2021-12-06,820,49373.83,50888.0,47000.0,50424.72,357711.029,49421.637500000004,49256.130000000005,50888.0,47000.0,28.785005127619755,-2514.908552968045,-1658.1758898220012,-856.7326631460439,51325.35015631385,53392.09596277843,56834.956331892536,4123.2999672354335,0,Hold
2021-12-07,821,50424.72,51929.0,50012.0,50577.2,224670.618,50735.729999999996,49899.275,51929.0,49899.275,33.91888093460224,-2588.031059987734,-1844.1469238551479,-743.884136132586,51128.81010420923,52909.12033318235,56441.457858867216,4007.875862432902,0,Hold
2021-12-08,822,50577.2,51210.6,48533.33,50455.61,238229.884,50194.185,50500.96,51210.6,48533.33,32.86732690324261,-2659.027712952011,-2007.1230816745206,-651.9046312774904,50817.268402806156,52415.49572714919,56038.40799700482,3912.832586544838,0,Hold
2021-12-09,823,50459.61,50773.03,47312.89,47539.76,273086.086,49021.3225,50516.405,50773.03,47312.89,30.651008847821387,-2777.9112420499296,-2161.2807137496025,-616.6305283003271,50218.61976853744,51798.37332221297,55585.692803649676,3880.497401791635,0,Hold
2021-12-10,824,47539.34,50188.42,46828.23,47136.35,302974.429,47923.085,48999.685,50188.42,46828.23,28.699477458677833,-2927.0051894394637,-2314.425608887575,-612.5795805518887,49453.441512358295,51093.77544544697,55091.331009865826,3843.3325873779468,0,Hold
2021-12-11,825,47132.31,49499.05,46724.35,49381.15,210959.992,48184.215,47337.845,49499.05,46724.35,29.843264892317862,-2989.629618996056,-2449.466410909271,-540.1632080867848,49030.36600823887,50564.7644553657,54645.71062213255,3767.001688279522,0,Hold
2021-12-12,826,49379.51,50768.0,48616.16,50057.01,183434.285,49705.170000000006,48256.729999999996,50768.0,48256.729999999996,36.257246462638165,-2883.2947462099546,-2536.232077969408,-347.0626682405468,49255.30067215925,50408.47455439012,54326.96606586594,3682.4862105452708,0,Hold
2021-12-13,827,50057.02,50180.0,45600.0,46679.93,348551.322,48129.237499999996,49718.26,50180.0,45600.0,32.900863103215556,-2892.8413017626153,-2607.5539227280497,-285.2873790345657,48879.9462814395,49994.06781722828,53927.11261000363,3746.594338363466,0,Hold
2021-12-14,828,46679.93,48657.92,46255.6,48324.04,266213.627,47479.372500000005,48368.475,48657.92,46255.6,31.601718022487432,-2919.1950270330635,-2669.8821435890522,-249.31288344401128,48413.08835429301,49536.85048682313,53511.12937710017,3650.5747427660754,0,Hold
2021-12-15,829,48324.0,49479.75,46518.73,48870.48,345239.891,48298.240000000005,47501.985,49479.75,46518.73,35.080298435498506,-2841.252589258831,-2704.156232723008,-137.0963565358229,48374.805569528675,49311.648580128014,53174.8139334163,3601.320832568498,0,Hold
2021-12-16,830,48870.48,49439.79,47500.0,47624.5,215874.187,48358.692500000005,48597.240000000005,49439.79,47500.0,35.34173493238809,-2742.9852082190846,-2711.9220278222238,-31.063180396860844,48369.43454635245,49138.38383828656,52864.09642158299,3482.6400588136057,0,Hold
2021-12-17,831,47629.1,47988.27,45373.11,46125.33,326458.135,46778.9525,48247.490000000005,48247.490000000005,45373.11,31.744162050451237,-2760.755149476041,-2721.6886521529877,-39.06649732305323,47839.27386423497,48709.396322234454,52471.50649115828,3447.135947469777,0,Hold
2021-12-18,832,46125.33,47336.99,45438.43,46815.99,191006.415,46429.185,46877.215,47336.99,45438.43,30.99193499546871,-2771.117551891315,-2731.5744321006537,-39.54311979066142,47369.24424282332,48294.81244546455,52081.67929818033,3336.5233797933643,0,Hold
2021-12-19,833,46815.99,48461.17,46399.37,46668.63,241698.541,47086.29,46470.66,48461.17,46399.37,34.149027293139895,-2695.237923562643,-2724.3071303930515,29.069206830408348,47274.92616188222,48075.08109174373,51759.39611765257,3245.4717098081237,0,Hold
2021-12-20,834,46668.65,47533.42,45530.67,46898.14,273804.259,46657.72,46742.31,47533.42,45530.67,33.08586017204644,-2639.261030444017,-2707.2979104032447,68.03687995922792,47069.19077458815,47817.37907506304,51430.25572296531,3156.7058733932577,0,Hold
2021-12-21,835,46896.82,49298.78,46650.0,48875.15,260008.358,47930.1875,46783.395000000004,49298.78,46650.0,39.143960990352014,-2463.8200625539903,-2658.602340833394,194.78227827940373,47356.189683058765,47837.889697778846,51204.44486987078,3120.425453865168,0,Hold
2021-12-22,836,48875.88,49599.0,48420.02,48569.69,208463.689,48866.1475,47885.985,49599.0,47885.985,43.216244295303646,-2223.6251154885394,-2571.6068957644234,347.9817802758839,47859.50895537251,48024.845661819054,51053.58697504041,3019.8961357319417,0,Hold
2021-12-23,837,48569.69,51377.74,48020.0,50817.92,255885.48,49696.337499999994,48722.785,51377.74,48020.0,46.62781352998939,-1943.8717510869683,-2446.059866828932,502.1881157419639,48471.78513691501,48328.75326876104,50966.02249277974,3044.027840322517,0,Hold
2021-12-24,838,50817.94,51805.0,50379.25,50808.55,220208.725,50952.685,49693.805,51805.0,49693.805,51.38766622171074,-1602.3179271132321,-2277.311478885792,674.9935517725598,49298.75175794334,48805.83176534994,50965.162009374595,2977.396923156623,0,Hold
2021-12-25,839,50809.37,51190.0,50105.0,50403.64,147662.438,50627.0025,50813.245,51190.0,50105.0,50.13934458828581,-1342.4391142892127,-2090.337005966476,747.8978916772635,49741.502005295566,49136.953717104494,50943.3452668343,2842.225714359721,0,Hold
2021-12-26,840,50403.64,51300.0,49350.0,50765.73,184800.616,50454.842500000006,50606.505000000005,51300.0,49350.0,49.45542653419269,-1137.2654676118327,-1899.7226982955476,762.4572306837149,49979.28217019705,49376.569859449126,50911.82895929661,2778.4953061911697,0,Hold
2021-12-27,841,50765.73,52134.0,50450.0,50707.72,216225.263,51014.3625,50584.685,52134.0,50450.0,51.758532754777455,-918.9225197294145,-1703.562662582321,784.6401428529066,50324.30894679804,49674.35033954928,50918.44402643877,2700.3170700346573,0,Hold
2021-12-28,842,50707.72,50713.56,47290.0,47522.03,336083.34,49058.3275,50736.725000000006,50736.725000000006,47290.0,44.17961716004397,-893.4210361209189,-1541.5343372900409,648.113301169122,49902.315131198695,49562.34618690395,50798.43650860401,2773.463172175039,0,Hold
2021-12-29,843,47522.02,48125.97,46000.0,46436.54,274795.378,47021.1325,49114.875,49114.875,46000.0,37.94733560006441,-1025.7710870131705,-1438.381687234667,412.6106002214965,48941.92092079913,49100.3073347396,50554.739475790855,2797.849731305393,0,Hold
2021-12-30,844,46436.53,47911.68,45880.0,47095.02,229931.288,46830.807499999995,46979.28,47911.68,45880.0,37.41628765412973,-1132.9570689143584,-1377.2967635706054,244.33969465624705,48238.21644719942,48687.67100115058,50314.48579993338,2743.1233219264363,0,Hold
2021-12-31,845,47095.02,48575.0,45650.0,46210.56,287186.003,46882.645,46765.774999999994,48575.0,45650.0,37.67212718122979,-1199.888313208292,-1341.8150734981427,141.9267602898508,47786.35929813295,48359.48445548683,50093.07671606672,2756.114513217405,0,Hold
2022-01-01,846,46210.57,47943.77,46210.55,47704.35,179433.584,47017.310000000005,46652.78999999999,47943.77,46210.55,38.37689372488106,-1227.9108742567187,-1319.034233649858,91.12335939313925,47530.00953208864,48115.45273630741,49894.640153739834,2683.050619416161,0,Hold
2022-01-02,847,47704.35,48000.0,46605.68,47280.0,184795.093,47397.5075,46957.46,48000.0,46605.68,40.42506265211308,-1205.54344061367,-1296.3360750426205,90.79263442895035,47485.8421880591,47984.91723879697,49733.53482124049,2590.9984323150065,0,Hold
2022-01-03,848,47280.01,47575.22,45665.4,46445.81,244781.793,46741.61,47492.175,47575.22,45665.4,38.0740107479034,-1226.6030189205267,-1282.3894638182016,55.78644489767498,47237.7647920394,47758.86137719752,49540.50741341853,2542.342830006792,0,Hold
2022-01-04,849,46445.8,47524.36,45445.57,45833.42,292149.75,46312.287500000006,46862.91,47524.36,45445.57,36.57459058589254,-1263.3722552701074,-1278.586022108583,15.213766838475522,46929.2723613596,47495.84794497979,49332.23516093992,2509.2319135777357,0,Hold
2022-01-05,850,45833.41,47075.29,42270.0,43421.69,485477.569,44650.0975,46139.61,47075.29,42270.0,31.416038320667326,-1410.3790101847917,-1304.9446197238246,-105.43439046096705,46169.547407573074,46978.43877316528,49030.161763459924,2673.2360626078976,0,Hold
2022-01-06,851,43421.7,43766.0,42385.83,43080.01,299509.851,43163.385,44627.55,44627.55,42385.83,27.658465129725954,-1628.080695543198,-1369.5718348876994,-258.50886065549867,45167.493271715386,46284.79263258978,48651.66003678509,2644.024022421619,0,Hold
2022-01-07,852,43080.01,43135.0,40456.56,41553.86,473214.849,42056.3575,43250.854999999996,43250.854999999996,40456.56,25.237856398536636,-1868.4009539232284,-1469.3376586948052,-399.06329522842316,44130.448014476926,45515.98624484618,48226.15664731509,2654.7576636772174,0,Hold
2022-01-08,853,41553.87,42335.0,40500.0,41688.05,283737.224,41519.229999999996,42316.935,42335.0,40500.0,24.13420193550968,-2078.241515857182,-1591.1184301272808,-487.1230857299013,43260.04200965128,44789.30329123778,47793.45170232702,2596.20354484313,0,Hold
2022-01-09,854,41688.05,42773.85,41170.0,41851.22,223134.952,41870.78,41620.96000000001,42773.85,41170.0,26.402692528364838,-2190.9189758811262,-1711.07853927805,-479.84043660307634,42796.95467310086,44258.66269283091,47411.343850563986,2525.3211487829067,0,Hold
2022-01-10,855,41851.22,42219.84,39610.0,41801.55,453644.116,41370.6525,41769.635,42219.84,39610.0,25.24614282090502,-2294.1275103627777,-1827.6883334949955,-466.4391768677822,42321.52061540057,43733.56993049802,47021.62182794696,2531.3582095841275,0,Hold
2022-01-11,856,41801.55,43118.0,41255.0,42700.68,323760.691,42218.8075,41826.385,43118.0,41255.0,30.78352782243408,-2281.1859062060903,-1918.3878480372146,-362.79805816887574,42287.28291026705,43458.158579498384,46711.76283904716,2483.618337470976,0,Hold
2022-01-12,857,42700.69,44300.0,42415.0,43880.72,281339.294,43324.1025,42251.115000000005,44300.0,42251.115000000005,37.30154655283527,-2156.878371254774,-1966.0859526807265,-190.79241857404736,42632.88944017804,43433.78474686231,46493.20410749573,2454.8736347944773,0,Hold
2022-01-13,858,43880.72,44396.68,42301.16,42534.32,289289.18,43278.22,43290.705,44396.68,42301.16,37.145173438583875,-2038.5667598683576,-1980.5821141182528,-57.984645750104846,42847.999626785364,43405.50024743279,46285.78577797988,2429.205518023443,0,Hold
2022-01-14,859,42538.72,43450.0,41666.0,43042.4,272517.077,42674.28,43207.520000000004,43450.0,41666.0,35.06164723087119,-1970.8184972736708,-1978.6293907493364,7.81089347566558,42790.09308452358,43272.55111153592,46052.78540520698,2383.119409593197,0,Hold
2022-01-15,860,43042.4,43800.0,42530.64,43070.51,184649.157,43110.8875,42790.56,43800.0,42530.64,37.7788178843408,-1860.4508157846794,-1954.993675756405,94.54285997172565,42897.02455634905,43243.15772762029,45862.98554035492,2303.5651660508256,0,Hold
2022-01-16,861,43070.51,43464.71,42531.69,43060.66,177450.475,43031.8925,43056.455,43464.71,42531.69,37.473304155767615,-1759.0802868028768,-1915.8109979656995,156.73071116282267,42941.980537566036,43204.74586805296,45680.33437646106,2205.6690827614807,0,Hold
2022-01-17,862,43060.66,43159.32,41523.68,42176.34,232748.345,42480.0,43065.58500000001,43159.32,41523.68,35.32402829001451,-1703.6380457282066,-1873.376407518201,169.73836178999431,42787.98702504403,43072.97389204333,45473.86119088293,2164.9527197070893,0,Hold
2022-01-18,863,42176.34,42680.0,41260.0,42337.58,267472.465,42113.479999999996,42618.5,42680.0,41260.0,33.93212487745048,-1670.0237765588536,-1832.7058813263316,162.682104767478,42563.15135002935,42898.52045712635,45257.06240437436,2111.741811156583,0,Hold
2022-01-19,864,42337.58,42545.0,41115.64,41657.89,333952.095,41914.0275,42256.96,42545.0,41115.64,33.16624325754543,-1640.5669414368895,-1794.2780933484432,153.71115191155377,42346.776733352905,42719.52173764883,45041.3827331244,2063.000253216827,0,Hold
2022-01-20,865,41656.9,43495.0,40550.0,40661.69,399818.052,41590.8975,41997.735,43495.0,40550.0,31.909648925902857,-1624.5690570372171,-1760.3362860861982,135.7672290489811,42094.81698890194,42514.317330803584,44818.770782600244,2126.000235129911,0,Hold
2022-01-21,866,40662.06,41095.76,35380.92,36425.98,790320.909,38391.18,41159.295,41159.295,35380.92,22.727120694666638,-1848.7696141937413,-1778.0229517077069,-70.74666248603444,40860.27132593463,41764.655997930204,44404.08750630346,2417.7128969063456,0,Hold
2022-01-22,867,36426.46,36817.74,33950.0,35043.73,676272.904,35559.4825,38544.020000000004,38544.020000000004,33950.0,17.835564829837622,-2229.2471206361006,-1868.2677854933856,-360.97933514271494,39093.34171728975,40636.442634670166,43833.467828477435,2573.163404270178,0,Hold
2022-01-23,868,35043.73,36496.92,34588.8,36230.01,369372.903,35589.865,35735.095,36496.92,34588.8,18.039395290525547,-2499.5138322859784,-1994.5169948519042,-504.9968374340742,37925.51614485984,39718.88306473013,43301.6224847047,2525.660303965165,0,Hold
2022-01-24,869,36230.0,37528.0,32853.83,36648.31,823000.702,35815.035,35636.87,37528.0,32853.83,19.630677559266474,-2664.8144886237933,-2128.5764936062824,-536.2379950175109,37222.02242990656,39009.092507506466,42818.61684053021,2679.1252822533675,0,Hold
2022-01-25,870,36648.3,37561.03,35693.0,36934.26,409535.517,36709.1475,36439.155,37561.03,35693.0,25.791805886833842,-2692.6300799012897,-2241.387210865284,-451.2428690360057,37051.06411993771,38590.920687959835,42424.457528237945,2621.1899049495555,0,Hold
2022-01-26,871,36934.26,38886.58,36232.42,36787.43,554457.384,37210.1725,36791.28,38886.58,36232.42,29.07301103667801,-2643.7698727266616,-2321.86374323756,-321.90612948910166,37104.100246625145,38339.87556287623,42088.052042545176,2623.5449117388735,0,Hold
2022-01-27,872,36787.42,37200.0,35471.53,37131.0,422006.922,36647.4875,36860.845,37200.0,35471.53,27.59717931278641,-2620.2472047382616,-2381.5404355377004,-238.7067692005612,36951.8959977501,38032.16864235328,41737.047878510006,2560.337596614668,0,Hold
2022-01-28,873,37131.0,38000.0,36149.02,37696.21,367509.143,37244.057499999995,36959.21,38000.0,36149.02,31.5637378258228,-2524.367767371419,-2410.105901904444,-114.261865466975,37049.28316516674,37888.87570737996,41447.17753150937,2509.669196856478,0,Hold
2022-01-29,874,37696.22,38750.94,37252.0,38150.01,238657.764,37962.2925,37413.604999999996,38750.94,37252.0,36.102447866916506,-2363.185726501426,-2400.7218668238406,37.53614032241467,37353.61961011116,37902.224215129056,41222.34623915393,2438.0415756524444,0,Hold
2022-01-30,875,38150.0,38420.3,37334.83,37870.01,195029.125,37943.785,37923.115000000005,38420.3,37334.83,36.0361270079197,-2211.448991044861,-2362.867291668045,151.41830062318377,37550.34140674077,37909.78072146923,41010.82615920852,2341.4293202486983,0,Hold
2022-01-31,876,37870.0,38741.73,36620.0,38439.04,318440.392,37917.692500000005,38010.005000000005,38741.73,36620.0,35.93589772825371,-2069.446688438773,-2304.1831710221904,234.73648258341746,37672.79177116052,37911.21922665664,40811.269148937005,2325.7365116595056,0,Hold
2022-02-01,877,38439.04,39260.26,37969.0,38680.51,353354.121,38587.2025,38154.520000000004,39260.26,37969.0,40.50824629595279,-1881.1996799760236,-2219.5864728129573,338.38679283693364,37977.59534744035,38034.12527635544,40667.780978037845,2255.5101536838265,0,Hold
2022-02-02,878,38680.51,38834.18,36529.81,36892.03,337570.934,37734.1325,38559.775,38834.18,36529.81,36.894948325366215,-1780.325702633687,-2131.734318777103,351.4086161434161,37896.441064960236,37979.5811351999,40478.51333429347,2259.0001427064103,0,Hold
2022-02-03,879,36892.05,37395.0,36204.3,37289.86,318656.228,36945.302500000005,37786.270000000004,37786.270000000004,36204.3,33.88504953118826,-1743.9313818938535,-2054.173731400453,310.24234950659957,37579.39487664016,37791.53047425446,40250.56424821002,2210.64084679881,0,Hold
2022-02-04,880,37287.33,41741.76,37011.0,41550.0,520105.77,39397.5225,37090.955,41741.76,37011.0,48.068362807086864,-1499.9247615775384,-1943.3239374358704,443.399175858332,38185.43741776011,38083.52902439001,40195.5292967126,2395.3420363131804,0,Hold
2022-02-05,881,41550.0,41922.0,40920.0,41374.69,242184.07,41441.6725,39418.665,41922.0,39418.665,56.45445711974135,-1128.5922270097435,-1780.3775953506452,651.7853683409016,39270.84911184008,38694.10056541001,40275.925632408565,2404.565998005096,0,Hold
2022-02-06,882,41374.68,42656.8,41100.0,42361.35,215323.95,41873.207500000004,41462.345,42656.8,41100.0,57.9965161144629,-790.3762842342985,-1582.377333127376,792.0010488930775,40138.30190789339,39272.12000806273,40378.97607547898,2344.0112838618747,0,Hold
2022-02-07,883,42361.34,44541.16,41609.76,43829.99,418053.774,43085.5625,41868.015,44541.16,41609.76,62.06130617811129,-419.67306656994333,-1349.8364798158896,930.1634132459462,41120.72210526226,39965.47318841496,40553.59455448034,2385.9676207288835,0,Hold
2022-02-08,884,43829.99,45600.0,42641.0,44021.57,468015.421,44023.14,43095.66499999999,45600.0,42641.0,64.89096305052401,-49.66096650163672,-1089.801377153039,1040.1404106514024,42088.19473684151,40703.23079052133,40777.43619612677,2426.8985049625344,0,Hold
2022-02-09,885,44021.58,44826.0,43089.08,44358.08,300270.062,44073.685,43925.78,44826.0,43089.08,65.0423364300881,244.832570207167,-822.8745876809979,1067.707157888165,42750.02482456101,41316.04064679018,40990.097409279886,2377.6143260366393,0,Hold
2022-02-10,886,44358.09,45847.5,43136.96,43471.29,563922.075,44203.46,44189.83,45847.5,43136.96,65.45417187174912,483.1234315008769,-561.674983844623,1044.7984153455,43234.50321637401,41841.02598373742,41197.41112481022,2401.3947313197364,1,Buy
2022-02-11,887,43471.3,43900.0,41914.23,42366.0,414646.193,42912.8825,43914.69,43914.69,41914.23,58.120995965925,561.3608193349719,-337.067823208704,898.4286425436759,43127.29631091601,42035.908986694245,41308.086697403116,2393.3829647968982,-1,Sell
2022-02-12,888,42365.99,42980.0,41540.0,42199.87,256269.325,42271.465,42918.65,42980.0,41540.0,54.83295071181938,565.0934357937658,-156.63557140821007,721.729007201976,42842.01920727734,42078.737352749835,41370.240136280336,2325.2841815971196,0,Hold
2022-02-13,889,42199.88,42755.97,41850.0,42041.13,192068.012,42211.745,42282.93,42755.97,41850.0,54.523669532312255,556.8140505601332,-13.945647014541422,570.7596975746746,42631.92780485156,42102.92056134077,41424.53077264935,2223.9045971973255,0,Hold
2022-02-14,890,42041.12,42888.0,41526.0,42525.14,303990.933,42245.065,42120.505,42888.0,41526.0,54.67727185986783,546.639899159869,98.17146222034066,448.46843693952826,42502.97353656771,42128.76500473336,41477.46846473649,2162.339983111802,0,Hold
2022-02-15,891,42525.14,44777.0,42406.23,44529.6,276735.421,43559.4925,42283.130000000005,44777.0,42283.130000000005,60.36464202230023,637.2937987846235,205.99592953319723,431.2978692514263,42855.14652437848,42388.89727660002,41611.79259604382,2188.7396271752446,0,Hold
2022-02-16,892,44529.7,44536.8,43277.8,43860.7,255790.287,44051.25,43527.369999999995,44536.8,43277.8,62.272108962278324,740.2848449432204,312.85371261520186,427.4311323280185,43253.84768291899,42691.14322630911,41769.17694468616,2122.3296538055843,0,Hold
2022-02-17,893,43860.8,44150.0,40020.1,40491.7,433958.984,42130.649999999994,44195.2,44195.2,40020.1,51.7891550655532,659.3292845838005,382.14882700892156,277.1804575748789,42879.44845527933,42589.235366980174,41792.49778696447,2268.9561071051853,0,Hold
2022-02-18,894,40491.8,40944.1,39422.0,39966.8,377679.782,40206.175,42176.25,42176.25,39422.0,43.827601235960614,434.8694662442722,392.6929548559917,42.17651138828052,41988.35730351956,42155.95166389287,41690.15438135387,2303.619956597672,0,Hold
2022-02-19,895,39966.8,40438.7,39610.3,40052.6,185624.675,40017.1,40229.3,40438.7,39610.3,43.12613612015888,238.97195083587576,361.94875405196854,-122.97680321609278,41331.27153567971,41767.069543185076,41582.21538900846,2198.2471025549808,0,Hold
2022-02-20,896,40052.6,40100.1,37905.0,38368.1,329740.444,39106.45,40009.7,40100.1,37905.0,39.820414914036405,10.123219950823113,291.58364723173946,-281.46042728091635,40589.66435711981,41283.32053533324,41422.48858971759,2198.022309515339,0,Hold
2022-02-21,897,38367.9,39510.0,36762.0,36986.4,646391.815,37906.575,39210.35,39510.0,36762.0,35.91415997832864,-265.0061073232282,180.26569632074592,-445.2718036439741,39695.301238079875,40669.366801636286,41195.6554548971,2237.3064302642438,0,Hold
2022-02-22,898,36986.4,38450.0,36310.1,38212.0,465313.497,37489.625,37677.15,38450.0,36310.1,34.64242746210867,-510.80422860832914,42.051711334930914,-552.8559399432601,38960.075825386586,40091.23192861151,40956.55671587149,2230.348828102512,0,Hold
2022-02-23,899,38212.1,39250.0,36963.2,37227.8,408056.255,37913.275,37599.2,39250.0,36963.2,37.080373640809995,-663.7645318532595,-99.11153730270718,-564.6529945505524,38611.142216924396,39695.23975977305,40760.21596000882,2234.3810546666186,0,Hold
2022-02-24,900,37227.9,40376.1,34303.7,38315.1,919820.907,37555.7,37719.95,40376.1,34303.7,35.86436688255826,-804.5654585340089,-240.20232154896755,-564.3631369850414,38259.328144616265,39306.232530723406,40553.47299484696,2508.5252650475745,0,Hold
2022-02-25,901,38316.2,39750.0,37999.2,39205.4,416316.366,38817.7,37771.5,39750.0,37771.5,42.972464471135005,-805.038373072668,-353.16953185370767,-451.86884121896037,38445.452096410845,39217.40843422824,40441.48764034071,2486.0806032584624,0,Hold
2022-02-26,902,39205.4,40441.1,38561.7,39099.3,251892.201,39326.875,38760.8,40441.1,38561.7,45.59248840873057,-755.6167149696557,-433.6589684768973,-321.9577464927584,38739.25973094057,39237.31144618674,40369.577147415504,2442.7462744542863,0,Hold
2022-02-27,903,39099.3,39868.6,36934.6,37672.0,423197.247,38393.625,39152.350000000006,39868.6,36934.6,41.80169467413633,-782.7323194191995,-503.4736386653578,-279.2586807538417,38624.04815396038,39083.91391051642,40242.09636371128,2477.83582627898,0,Hold
2022-02-28,904,37672.1,44341.0,37414.4,43155.0,615391.161,40645.625,38385.65,44341.0,37414.4,52.14225671266114,-615.409988780877,-525.8609086884617,-89.54908009241535,39297.90710264025,39367.86138133162,40268.130469278294,2795.604695830482,0,Hold
2022-03-01,905,43155.0,44935.0,42765.4,44394.1,448483.646,43812.375,40413.55,44935.0,40413.55,62.28909680826576,-224.6855418274281,-465.625835316255,240.9402934888269,40802.729735093504,40175.95476654405,40496.79140674421,2918.8793604140187,0,Hold
2022-03-02,906,44393.6,45350.0,43321.0,43885.7,407603.721,44237.575,43774.55,45350.0,43321.0,63.41084440444485,117.91720768684172,-348.9172267156357,466.8344344024774,41947.678156729,40914.43117262695,40738.13228372845,2855.3165489558746,0,Hold
2022-03-03,907,43885.8,44080.0,41831.0,42449.5,365565.832,43061.575,44139.649999999994,44139.649999999994,41831.0,58.249976783256756,291.18241362893605,-220.89729864672137,512.0797122756574,42318.977104486,41304.820959422046,40888.03181381049,2823.263581173312,0,Hold
2022-03-04,908,42449.6,42525.3,38521.0,39127.7,469138.374,40655.899999999994,43167.65,43167.65,38521.0,49.39380585762001,231.70749049378355,-130.37634081862038,362.08383131240396,41764.618069657336,41186.83533043622,40873.0555677582,2953.505468232361,0,Hold
2022-03-05,909,39127.7,39580.0,38547.6,39375.1,198747.893,39157.6,40788.649999999994,40788.649999999994,38547.6,44.8229533309905,62.94728016859881,-91.71161662117655,154.65889678977535,40895.612046438226,40817.88345217508,40762.38101499961,2902.6157919300495,0,Hold
2022-03-06,910,39375.0,39690.0,38056.0,38401.1,311705.26,38880.525,39251.399999999994,39690.0,38056.0,44.01184742520361,-92.09245476046635,-91.7877842490345,-0.3046705114318513,40223.91636429215,40465.63646087052,40640.970949515766,2812.00037822076,0,Hold
2022-03-07,911,38401.1,39550.0,37134.0,37963.8,490254.516,38262.225000000006,38888.05,39550.0,37134.0,42.17765007119224,-261.83592281302845,-125.79741196183329,-136.03851085119516,39570.01924286144,40065.0161952577,40487.50346890185,2783.7146369192774,0,Hold
2022-03-08,912,37963.7,39340.5,37853.0,38709.9,421462.367,38466.775,38182.45,39340.5,37853.0,43.023622517724334,-375.52455535776244,-175.74284064101914,-199.7817147167433,39202.27116190763,39774.426887029025,40357.13389026302,2691.127877139329,0,Hold
2022-03-09,913,38709.9,42647.5,38638.7,41937.5,462059.811,40483.399999999994,38336.8,42647.5,38336.8,50.684129769747535,-299.4469933303408,-200.48367117888347,-98.9633221514573,39629.31410793842,39903.33108938738,40365.28009089122,2806.8116002008055,0,Hold
2022-03-10,914,41939.5,42034.3,38512.0,39407.2,520645.186,40473.25,40323.7,42034.3,38512.0,50.64721978348971,-237.23925107716786,-207.83478715854034,-29.404463918627528,39910.62607195895,40006.952709498764,40372.24589147889,2857.917914472177,0,Hold
2022-03-11,915,39407.1,40242.0,38200.1,38713.0,467078.892,39140.55,40673.35,40673.35,38200.1,45.91882534409461,-292.10966098050267,-224.6897619229328,-67.41989905756986,39653.93404797264,39849.42494413535,40292.78164041574,2830.4416348670215,0,Hold
2022-03-12,916,38713.1,39578.4,38630.0,38792.6,172494.825,38928.525,39060.05,39578.4,38630.0,45.195895029352094,-348.68408855740563,-249.4886272498274,-99.19546130757823,39412.13103198176,39681.9885906562,40204.76508296956,2696.010089519377,0,Hold
2022-03-13,917,38792.7,39300.0,37500.0,37743.7,236623.694,38334.1,38752.85,39300.0,37500.0,43.14505686655994,-436.4536931996263,-286.8816404397872,-149.5720527598391,39052.7873546545,39436.917937809616,40084.07701310056,2632.0093688394213,0,Hold
2022-03-14,918,37743.0,39989.0,37522.1,39653.8,360058.358,38726.975000000006,38268.2,39989.0,37522.1,44.9238997544769,-468.9047658600539,-323.28626552384054,-145.61850033621334,38944.183236436336,39307.83740366241,39996.52204451343,2620.2158424937484,0,Hold
2022-03-15,919,39651.6,39901.8,38073.8,39271.0,345019.243,39224.55,38698.4,39901.8,38073.8,47.177999093301366,-449.29315878933994,-348.4876441769405,-100.80551461239946,39037.638824290894,39292.69423936015,39946.71739648031,2563.628996601338,0,Hold
2022-03-16,920,39270.9,41804.0,38700.0,41105.8,650589.661,40220.175,39461.3,41804.0,38700.0,51.45895646481087,-349.3847126936016,-348.66705788027275,-0.7176548133288634,39431.817549527266,39461.32710493103,39964.359822513834,2602.226925415528,0,Hold
2022-03-17,921,41105.9,41498.4,40442.8,40898.1,243988.794,40986.3,40188.350000000006,41498.4,40188.350000000006,54.513834703277595,-206.01188783006364,-320.13602387023093,114.12413604016729,39949.97836635151,39738.59490403447,40030.291446867785,2509.928573600133,0,Hold
2022-03-18,922,40898.0,42322.8,40084.2,41751.5,299134.443,41264.125,41002.0,42322.8,40084.2,55.6049624405709,-69.17235965686268,-269.9432910275573,200.7709313706946,40388.02724423434,40015.964012391836,40109.893611586,2490.547961200124,0,Hold
2022-03-19,923,41751.6,42446.6,41500.0,42188.2,186459.954,41971.6,41324.75,42446.6,41324.75,58.34518560096479,95.26313802477671,-196.90200521709048,292.1651432418672,40915.88482948956,40371.534191956955,40230.0037011611,2397.114178257258,0,Hold
2022-03-20,924,42188.2,42269.3,40900.0,41261.0,235774.129,41654.625,41969.899999999994,42269.3,40900.0,56.657817094554844,197.72299360982288,-117.97700545170781,315.69999906153066,41162.13155299304,40604.82342978296,40321.9147526991,2323.698879810311,0,Hold
