datetime,Unnamed: 0,open,high,low,close,volume,signals,HA_close,HA_open,HA_high,HA_low,RSI,MACD,MACD_Signal,MACD_Hist,ema_10,ema_30,ema_200,ema_20,ATR,ADX,ADX_Pos,ADX_Neg,PSAR,trade_type
2021-12-02,816,57209.28,57428.49,55800.0,56513.57,249985.255,0,56737.835,57093.675,57428.49,55800.0,42.929436923348824,-1179.37019828568,-1035.5804484487899,-143.78974983689022,57284.69218427666,58781.18048161299,52261.84440839322,58333.87241198614,3131.9629327165153,22.242187800048562,14.692691167793917,20.131649094594444,53713.831216,
2021-12-03,817,56513.56,57670.0,50604.0,53612.0,374132.016,0,54599.89,56861.425,57670.0,50604.0,37.24356765563995,-1323.7641303363343,-1093.2171848262988,-230.54694551003558,56796.54633258999,58511.4198053799,52292.81189967278,57978.255039416035,3412.9655803796218,23.385454240149564,12.51991474994652,28.02904922549726,59224.99,
2021-12-04,818,53611.86,53889.69,40888.89,49135.66,598774.989,0,49381.525,55062.78,55062.78,40888.89,27.62572004329435,-1838.0874773237447,-1242.191243325788,-595.8962339979566,55448.360635755445,57922.394334065066,52254.25180828639,57159.51884518594,4181.603038923934,25.99372258629091,9.488679858458848,37.83783605622196,59052.570199999995,
2021-12-05,819,49135.66,49699.49,47755.0,49376.6,286434.382,0,48991.6875,51373.76,51373.76,47755.0,27.06345168385279,-2251.198646874298,-1443.99272403549,-807.205922838808,54274.420065618084,57346.21969960925,52211.03903599121,56381.63014564443,4141.399964715082,28.415686050565018,8.896449911768089,35.47621147148129,58326.022992,
2021-12-06,820,49373.83,50888.0,47000.0,50424.72,357711.029,0,49421.637500000004,49256.130000000005,50888.0,47000.0,28.785005127619755,-2514.908552968045,-1658.1758898220012,-856.7326631460439,53392.09596277843,56834.956331892536,52174.09332028272,55718.7737032021,4123.2999672354335,30.752398903468126,8.297252363136645,34.39470063762747,57628.537672319995,
2021-12-07,821,50424.72,51929.0,50012.0,50577.2,224670.618,0,50735.729999999996,49899.275,51929.0,49899.275,33.91888093460224,-2588.031059987734,-1844.1469238551479,-743.884136132586,52909.12033318235,56441.457858867216,52155.04215047765,55244.19811242095,4007.875862432902,32.42142713748937,9.78175408336906,32.85772719658947,56958.9517654272,
2021-12-08,822,50577.2,51210.6,48533.33,50455.61,238229.884,0,50194.185,50500.96,51210.6,48533.33,32.86732690324261,-2659.027712952011,-2007.1230816745206,-651.9046312774904,52415.49572714919,56038.40799700482,52129.07053259054,54763.244482666574,3912.832586544838,34.16106560842949,9.303686155129258,33.74538323664446,56316.14929481011,
2021-12-09,823,50459.61,50773.03,47312.89,47539.76,273086.086,-1,49021.3225,50516.405,50773.03,47312.89,30.651008847821387,-2777.9112420499296,-2161.2807137496025,-616.6305283003271,51798.37332221297,55585.692803649676,52087.90830699331,54216.394770031664,3880.497401791635,35.93943266381928,8.711124847360058,33.84257713991497,55699.05892301771,short
2021-12-10,824,47539.34,50188.42,46828.23,47136.35,302974.429,0,47923.085,48999.685,50188.42,46828.23,28.699477458677833,-2927.0051894394637,-2314.425608887575,-612.5795805518887,51093.77544544697,55091.331009865826,52032.745084384136,53617.03193479055,3843.3325873779468,37.65534068530466,8.167120877305136,32.6298742168977,55106.652166096996,
2021-12-11,825,47132.31,49499.05,46724.35,49381.15,210959.992,0,48184.215,47337.845,49499.05,46724.35,29.843264892317862,-2989.629618996056,-2449.466410909271,-540.1632080867848,50564.7644553657,54645.71062213255,51981.7711759817,53099.620798143835,3767.001688279522,39.26318450077265,7.7374250196312655,31.110095763632994,54537.94167945311,
2021-12-12,826,49379.51,50768.0,48616.16,50057.01,183434.285,0,49705.170000000006,48256.729999999996,50768.0,48256.729999999996,36.257246462638165,-2883.2947462099546,-2536.232077969408,-347.0626682405468,50408.47455439012,54326.96606586594,51951.61751802168,52776.33976974919,3682.4862105452708,40.04079914539667,9.811007748866144,29.55094340633127,53991.97961227499,
2021-12-13,827,50057.02,50180.0,45600.0,46679.93,348551.322,0,48129.237499999996,49718.26,50180.0,45600.0,32.900863103215556,-2892.8413017626153,-2607.5539227280497,-285.2873790345657,49994.06781722828,53927.11261000363,51900.98996811411,52333.75860120165,3746.594338363466,41.20286078101062,8.954336111494069,32.03567005650687,53467.85602778399,
2021-12-14,828,46679.93,48657.92,46255.6,48324.04,266213.627,0,47479.372500000005,48368.475,48657.92,46255.6,31.601718022487432,-2919.1950270330635,-2669.8821435890522,-249.31288344401128,49536.85048682313,53511.12937710017,51842.42549833777,51871.43611537292,3650.5747427660754,42.281918014080716,8.533439946543004,30.529841986113887,52964.69738667263,
2021-12-15,829,48324.0,49479.75,46518.73,48870.48,345239.891,0,48298.240000000005,47501.985,49479.75,46518.73,35.080298435498506,-2841.252589258831,-2704.156232723008,-137.0963565358229,49311.648580128014,53174.8139334163,51795.48264405515,51531.13172343264,3601.320832568498,42.80995441410124,9.662297867122241,28.7368594959874,52481.66509120573,
2021-12-16,830,48870.48,49439.79,47500.0,47624.5,215874.187,0,48358.692500000005,48597.240000000005,49439.79,47500.0,35.34173493238809,-2742.9852082190846,-2711.9220278222238,-31.063180396860844,49138.38383828656,52864.09642158299,51749.962244796145,51228.9946545343,3482.6400588136057,43.30027392840601,9.277884473359736,27.593566892421773,52017.954087557504,
2021-12-17,831,47629.1,47988.27,45373.11,46125.33,326458.135,0,46778.9525,48247.490000000005,48247.490000000005,45373.11,31.744162050451237,-2760.755149476041,-2721.6886521529877,-39.06649732305323,48709.396322234454,52471.50649115828,51684.12105612335,50805.181116007225,3447.135947469777,44.16180973071214,8.703911306260238,30.29365787393544,51572.7915240552,
2021-12-18,832,46125.33,47336.99,45438.43,46815.99,191006.415,0,46429.185,46877.215,47336.99,45438.43,30.99193499546871,-2771.117551891315,-2731.5744321006537,-39.54311979066142,48294.81244546455,52081.67929818033,51614.5192540555,50388.4195811494,3336.5233797933643,44.96180726142499,8.350144911710334,29.062386351662184,51145.435463092996,
2021-12-19,833,46815.99,48461.17,46399.37,46668.63,241698.541,0,47086.29,46470.66,48461.17,46399.37,34.149027293139895,-2695.237923562643,-2724.3071303930515,29.069206830408348,48075.08109174373,51759.39611765257,51554.54270764417,50073.93104961136,3245.4717098081237,44.985697260941286,10.44540870722595,27.743607592084857,50735.17364456927,
2021-12-20,834,46668.65,47533.42,45530.67,46898.14,273804.259,0,46657.72,46742.31,47533.42,45530.67,33.08586017204644,-2639.261030444017,-2707.2979104032447,68.03687995922792,47817.37907506304,51430.25572296531,51489.684128734974,49748.577616315044,3156.7058733932577,45.207771942734944,9.972050377204045,28.45199726769176,50341.3222987865,
2021-12-21,835,46896.82,49298.78,46650.0,48875.15,260008.358,0,47930.1875,46783.395000000004,49298.78,46650.0,39.143960990352014,-2463.8200625539903,-2658.602340833394,194.78227827940373,47837.889697778846,51204.44486987078,51442.538478023256,49575.39760523742,3120.425453865168,44.34891901635554,13.408446073454789,26.72688724121474,49963.22500683504,
2021-12-22,836,48875.88,49599.0,48420.02,48569.69,208463.689,0,48866.1475,47885.985,49599.0,47885.985,43.216244295303646,-2223.6251154885394,-2571.6068957644234,347.9817802758839,48024.845661819054,51053.58697504041,51408.414094208376,49507.849976167185,3019.8961357319417,43.37916888795604,13.575271365084312,25.643984369968127,49600.25160656164,
2021-12-23,837,48569.69,51377.74,48020.0,50817.92,255885.48,0,49696.337499999994,48722.785,51377.74,48020.0,46.62781352998939,-1943.8717510869683,-2446.059866828932,502.1881157419639,48328.75326876104,50966.02249277974,51385.737583026814,49525.80116891317,3044.027840322517,41.511330496248924,16.67951762004876,23.62349806049399,40888.89,
2021-12-24,838,50817.94,51805.0,50379.25,50808.55,220208.725,0,50952.685,49693.805,51805.0,49693.805,51.38766622171074,-1602.3179271132321,-2277.311478885792,674.9935517725598,48805.83176534994,50965.162009374595,51380.00178722514,49661.69486711191,2977.396923156623,39.558440055742494,16.85973942338007,22.427011611928023,41098.667,
2021-12-25,839,50809.37,51190.0,50105.0,50403.64,147662.438,0,50627.0025,50813.245,51190.0,50105.0,50.13934458828581,-1342.4391142892127,-2090.337005966476,747.8978916772635,49136.953717104494,50943.3452668343,51370.02828673209,49753.62892738697,2842.225714359721,37.74504178955795,16.400018790106472,21.815486147520645,41526.920320000005,
2021-12-26,840,50403.64,51300.0,49350.0,50765.73,184800.616,0,50454.842500000006,50606.505000000005,51300.0,49350.0,49.45542653419269,-1137.2654676118327,-1899.7226982955476,762.4572306837149,49376.569859449126,50911.82895929661,51357.90662068266,49820.41117239774,2778.4953061911697,36.37233658643857,15.577887355732924,22.662805042414487,41938.043507200004,
2021-12-27,841,50765.73,52134.0,50450.0,50707.72,216225.263,1,51014.3625,50584.685,52134.0,50450.0,51.758532754777455,-918.9225197294145,-1703.562662582321,784.6401428529066,49674.35033954928,50918.44402643877,51353.35636742858,49934.12082264558,2700.3170700346573,34.61560525283532,17.090059979758784,21.653289633096378,42332.721766912,exit
2021-12-28,842,50707.72,50713.56,47290.0,47522.03,336083.34,0,49058.3275,50736.725000000006,50736.725000000006,47290.0,44.17961716004397,-893.4210361209189,-1541.5343372900409,648.113301169122,49562.34618690395,50798.43650860401,51322.95863408516,49850.71193477457,2773.463172175039,34.17244151305748,15.45081035470174,27.714697995085192,42920.79846089728,
2021-12-29,843,47522.02,48125.97,46000.0,46436.54,274795.378,0,47021.1325,49114.875,49114.875,46000.0,37.94733560006441,-1025.7710870131705,-1438.381687234667,412.6106002214965,49100.3073347396,50554.739475790855,51265.98080449463,49581.22817908175,2797.849731305393,34.15233182492453,14.222128445236452,28.804110635419462,43473.59055324344,
2021-12-30,844,46436.53,47911.68,45880.0,47095.02,229931.288,0,46830.807499999995,46979.28,47911.68,45880.0,37.41628765412973,-1132.9570689143584,-1377.2967635706054,244.33969465624705,48687.67100115058,50314.48579993338,51207.23678721656,49319.283352502534,2743.1233219264363,34.16959173862062,13.469732348613547,27.592750704311587,43993.21512004884,
2021-12-31,845,47095.02,48575.0,45650.0,46210.56,287186.003,0,46882.645,46765.774999999994,48575.0,45650.0,37.67212718122979,-1199.888313208292,-1341.8150734981427,141.9267602898508,48359.48445548683,50093.07671606672,51149.95742579648,49087.2225570261,2756.114513217405,33.769612040409456,14.167739653336591,25.501069114598995,44481.662212845906,
2022-01-01,846,46210.57,47943.77,46210.55,47704.35,179433.584,0,47017.310000000005,46652.78999999999,47943.77,46210.55,38.37689372488106,-1227.9108742567187,-1319.034233649858,91.12335939313925,48115.45273630741,49894.640153739834,51095.22037379918,48890.08802778552,2683.050619416161,33.39820232064195,13.514011245822308,24.324397767573473,44940.80248007515,
2022-01-02,847,47704.35,48000.0,46605.68,47280.0,184795.093,0,47397.5075,46957.46,48000.0,46605.68,40.42506265211308,-1205.54344061367,-1296.3360750426205,90.79263442895035,47984.91723879697,49733.53482124049,51046.24404434489,48747.937501329754,2590.9984323150065,33.01436107290486,13.149566625461839,23.38940259703332,45372.39433127064,
2022-01-03,848,47280.01,47575.22,45665.4,46445.81,244781.793,-1,46741.61,47492.175,47575.22,45665.4,38.0740107479034,-1226.6030189205267,-1282.3894638182016,55.78644489767498,47758.86137719752,49540.50741341853,50989.229023889995,48556.8586916793,2542.342830006792,33.022837200012574,12.443993992775173,24.776156425306688,52134.0,short
2022-01-04,849,46445.8,47524.36,45445.57,45833.42,292149.75,0,46312.287500000006,46862.91,47524.36,45445.57,36.57459058589254,-1263.3722552701074,-1278.586022108583,15.213766838475522,47495.84794497979,49332.23516093992,50927.28277854046,48343.09000675746,2509.2319135777357,33.11456165397376,11.70761468960321,23.935790379550973,52004.628,
2022-01-05,850,45833.41,47075.29,42270.0,43421.69,485477.569,0,44650.0975,46139.61,47075.29,42270.0,31.416038320667326,-1410.3790101847917,-1304.9446197238246,-105.43439046096705,46978.43877316528,49030.161763459924,50844.14125167237,47991.37643468533,2673.2360626078976,34.20638590516405,10.204394235489737,29.347598954400222,51742.26568,
2022-01-06,851,43421.7,43766.0,42385.83,43080.01,299509.851,0,43163.385,44627.55,44627.55,42385.83,27.658465129725954,-1628.080695543198,-1369.5718348876994,-258.50886065549867,46284.79263258978,48651.66003678509,50742.4093807893,47531.567726620066,2644.024022421619,35.22022270984074,9.58019744765342,27.552423603928684,51173.92973919999,
2022-01-07,852,43080.01,43135.0,40456.56,41553.86,473214.849,0,42056.3575,43250.854999999996,43250.854999999996,40456.56,25.237856398536636,-1868.4009539232284,-1469.3376586948052,-399.06329522842316,45515.98624484618,48226.15664731509,50627.362336010636,47010.119133608634,2654.7576636772174,36.64560860939381,8.859929987751945,30.671820528603988,50639.69395484799,
2022-01-08,853,41553.87,42335.0,40500.0,41688.05,283737.224,0,41519.229999999996,42316.935,42335.0,40500.0,24.13420193550968,-2078.241515857182,-1591.1184301272808,-487.1230857299013,44789.30329123778,47793.45170232702,50506.72482162639,46487.177311360196,2596.20354484313,37.969181230407365,8.41262928097795,29.12332894690348,49825.04323846015,
2022-01-09,854,41688.05,42773.85,41170.0,41851.22,223134.952,0,41870.78,41620.96000000001,42773.85,41170.0,26.402692528364838,-2190.9189758811262,-1711.07853927805,-479.84043660307634,44258.66269283091,47411.343850563986,50392.34144650552,46047.52042456399,2525.3211487829067,38.82711169760641,9.272276791053795,27.802154660558532,49075.56457938334,
2022-01-10,855,41851.22,42219.84,39610.0,41801.55,453644.116,0,41370.6525,41769.635,42219.84,39610.0,25.24614282090502,-2294.1275103627777,-1827.6883334949955,-466.4391768677822,43733.56993049802,47021.62182794696,50272.84887767763,45602.10443174837,2531.3582095841275,40.02967072087592,8.589437301713874,30.156645179994975,48386.04421303267,
2022-01-11,856,41801.55,43118.0,41255.0,42700.68,323760.691,0,42218.8075,41826.385,43118.0,41255.0,30.78352782243408,-2281.1859062060903,-1918.3878480372146,-362.79805816887574,43458.158579498384,46711.76283904716,50166.17283294018,45279.885676343765,2483.618337470976,40.414649310493985,10.712315764768556,28.540862354397873,47508.439791729405,
2022-01-12,857,42700.69,44300.0,42415.0,43880.72,281339.294,0,43324.1025,42251.115000000005,44300.0,42251.115000000005,37.30154655283527,-2156.878371254774,-1966.0859526807265,-190.79241857404736,43433.78474686231,46493.20410749573,50075.549384821774,45093.62061193008,2454.8736347944773,39.88602769703113,13.502846621236541,26.812550272504794,46718.595812556465,
2022-01-13,858,43880.72,44396.68,42301.16,42534.32,289289.18,0,43278.22,43290.705,44396.68,42301.16,37.145173438583875,-2038.5667598683576,-1980.5821141182528,-57.984645750104846,43405.50024743279,46285.78577797988,49985.51853204268,44920.725315555785,2429.205518023443,39.32430314669981,12.955122419301638,25.160445296202084,46007.73623130082,
2022-01-14,859,42538.72,43450.0,41666.0,43042.4,272517.077,0,42674.28,43207.520000000004,43450.0,41666.0,35.06164723087119,-1970.8184972736708,-1978.6293907493364,7.81089347566558,43272.55111153592,46052.78540520698,49888.68093559179,44706.778142645715,2383.119409593197,39.04607983762503,12.262394754910003,25.718830048933622,45367.96260817074,
2022-01-15,860,43042.4,43800.0,42530.64,43070.51,184649.157,0,43110.8875,42790.56,43800.0,42530.64,37.7788178843408,-1860.4508157846794,-1954.993675756405,94.54285997172565,43243.15772762029,45862.98554035492,49798.90883710713,44554.78855763184,2303.5651660508256,38.50830507812534,12.865019853490988,24.706534146166188,44792.16634735367,
2022-01-16,861,43070.51,43464.71,42531.69,43060.66,177450.475,0,43031.8925,43056.455,43464.71,42531.69,37.473304155767615,-1759.0802868028768,-1915.8109979656995,156.73071116282267,43204.74586805296,45680.33437646106,49709.27948164876,44409.75083785737,2205.6690827614807,38.008942801447056,12.476303311405456,23.960026279906675,44273.9497126183,
2022-01-17,862,43060.66,43159.32,41523.68,42176.34,232748.345,0,42480.0,43065.58500000001,43159.32,41523.68,35.32402829001451,-1703.6380457282066,-1873.376407518201,169.73836178999431,43072.97389204333,45473.86119088293,49613.527435534204,44225.965043775715,2164.9527197070893,37.975675011638195,11.803021014802159,25.9927668980373,43807.55474135647,
2022-01-18,863,42176.34,42680.0,41260.0,42337.58,267472.465,0,42113.479999999996,42618.5,42680.0,41260.0,33.93212487745048,-1670.0237765588536,-1832.7058813263316,162.682104767478,42898.52045712635,45257.06240437436,49514.189058904616,44024.77599198755,2111.741811156583,38.052693000181534,11.236112904280297,25.636198382635882,43464.71,
2022-01-19,864,42337.58,42545.0,41115.64,41657.89,333952.095,0,41914.0275,42256.96,42545.0,41115.64,33.16624325754543,-1640.5669414368895,-1794.2780933484432,153.71115191155377,42719.52173764883,45041.3827331244,49413.52466739594,43823.75232608397,2063.000253216827,38.18542079667886,10.680041705278501,24.867298936807043,43159.32,
2022-01-20,865,41656.9,43495.0,40550.0,40661.69,399818.052,0,41590.8975,41997.735,43495.0,40550.0,31.909648925902857,-1624.5690570372171,-1760.3362860861982,135.7672290489811,42514.317330803584,44818.770782600244,49309.91371153639,43611.09948550455,2126.000235129911,37.40305399238705,12.815079675638561,22.406803463436813,39610.0,
2022-01-21,866,40662.06,41095.76,35380.92,36425.98,790320.909,0,38391.18,41159.295,41159.295,35380.92,22.727120694666638,-1848.7696141937413,-1778.0229517077069,-70.74666248603444,41764.655997930204,44404.08750630346,49165.29472197962,43113.96429640888,2417.7128969063456,38.479296449701316,10.46393921947045,33.56735864079685,43495.0,
2022-01-22,867,36426.46,36817.74,33950.0,35043.73,676272.904,0,35559.4825,38544.020000000004,38544.020000000004,33950.0,17.835564829837622,-2229.2471206361006,-1868.2677854933856,-360.97933514271494,40636.442634670166,43833.467828477435,48985.085288575916,42394.48983960803,2573.163404270178,39.79679828879432,9.129518772159322,33.25875803644943,43495.0,
2022-01-23,868,35043.73,36496.92,34588.8,36230.01,369372.903,0,35589.865,35735.095,36496.92,34588.8,18.039395290525547,-2499.5138322859784,-1994.5169948519042,-504.9968374340742,39718.88306473013,43301.6224847047,48807.66515230339,41746.430331073934,2525.660303965165,41.020192853666394,8.636855036654937,31.463988303082846,43113.2,
2022-01-24,869,36230.0,37528.0,32853.83,36648.31,823000.702,0,35815.035,35636.87,37528.0,32853.83,19.630677559266474,-2664.8144886237933,-2128.5764936062824,-536.2379950175109,39009.092507506466,42818.61684053021,48635.57733571659,41181.53553763832,2679.1252822533675,42.514435147571625,7.560540822830461,32.16861513377819,42746.672,
2022-01-25,870,36648.3,37561.03,35693.0,36934.26,409535.517,0,36709.1475,36439.155,37561.03,35693.0,25.791805886833842,-2692.6300799012897,-2241.387210865284,-451.2428690360057,38590.920687959835,42424.457528237945,48477.61137762763,40755.59381976801,2621.1899049495555,43.87440023896137,7.265682449734872,30.53108353533231,42153.10148,
2022-01-26,871,36934.26,38886.58,36232.42,36787.43,554457.384,0,37210.1725,36791.28,38886.58,36232.42,29.07301103667801,-2643.7698727266616,-2321.86374323756,-321.90612948910166,38339.87556287623,42088.052042545176,48328.37377659945,40417.93464645677,2623.5449117388735,44.0603998660952,10.349588279438521,28.324843412513456,41595.1451912,
2022-01-27,872,36787.42,37200.0,35471.53,37131.0,422006.922,0,36647.4875,36860.845,37200.0,35471.53,27.59717931278641,-2620.2472047382616,-2381.5404355377004,-238.7067692005612,38032.16864235328,41737.047878510006,48173.66005108158,40058.84444203232,2560.337596614668,44.44161601152377,9.847583218411577,29.073690625716075,41070.666279728,
2022-01-28,873,37131.0,38000.0,36149.02,37696.21,367509.143,0,37244.057499999995,36959.21,38000.0,36149.02,31.5637378258228,-2524.367767371419,-2410.105901904444,-114.261865466975,37888.87570737996,41447.17753150937,48028.897103385134,39790.7694951721,2509.669196856478,44.174942531186666,11.605706801612966,27.542048244270667,40577.65610294432,
2022-01-29,874,37696.22,38750.94,37252.0,38150.01,238657.764,0,37962.2925,37413.604999999996,38750.94,37252.0,36.102447866916506,-2363.185726501426,-2400.7218668238406,37.53614032241467,37902.224215129056,41222.34623915393,47895.56459208202,39616.62882896524,2438.0415756524444,43.36920935028662,13.293406941635123,26.32612410347333,40114.22653676766,
2022-01-30,875,38150.0,38420.3,37334.83,37870.01,195029.125,0,37943.785,37923.115000000005,38420.3,37334.83,36.0361270079197,-2211.448991044861,-2362.867291668045,151.41830062318377,37909.78072146923,41010.82615920852,47763.75294185577,39457.31036906379,2341.4293202486983,42.621028539450855,12.853212011245827,25.45436666626943,39678.6027445616,
2022-01-31,876,37870.0,38741.73,36620.0,38439.04,318440.392,0,37917.692500000005,38010.005000000005,38741.73,36620.0,35.93589772825371,-2069.446688438773,-2304.1831710221904,234.73648258341746,37911.21922665664,40811.269148937005,47633.3415452749,39310.68009581962,2325.7365116595056,42.20316342955913,12.015657192315995,25.991084713144534,39269.1163798879,
2022-02-01,877,38439.04,39260.26,37969.0,38680.51,353354.121,0,38587.2025,38154.520000000004,39260.26,37969.0,40.50824629595279,-1881.1996799760236,-2219.5864728129573,338.38679283693364,38034.12527635544,40667.780978037845,47513.52513407922,39241.777467646316,2255.5101536838265,41.393345213319776,13.14689221640367,24.88601999708771,32853.83,
2022-02-02,878,38680.51,38834.18,36529.81,36892.03,337570.934,0,37734.1325,38559.775,38834.18,36529.81,36.894948325366215,-1780.325702633687,-2131.734318777103,351.4086161434161,37979.5811351999,40478.51333429347,47383.99675481989,39098.192232632384,2259.0001427064103,41.205815727964065,12.188968289796202,27.62340052672556,32981.9586,
2022-02-03,879,36892.05,37395.0,36204.3,37289.86,318656.228,0,36945.302500000005,37786.270000000004,37786.270000000004,36204.3,33.88504953118826,-1743.9313818938535,-2054.173731400453,310.24234950659957,37791.53047425446,40250.56424821002,47245.735903762674,38893.15511523883,2210.64084679881,41.15015208356415,11.565923936153823,27.263182068308588,33107.524628,
2022-02-04,880,37287.33,41741.76,37011.0,41550.0,520105.77,0,39397.5225,37090.955,41741.76,37011.0,48.068362807086864,-1499.9247615775384,-1943.3239374358704,443.399175858332,38083.52902439001,40195.5292967126,47141.786057355224,38941.1901042637,2395.3420363131804,38.47344458134824,21.706841846131944,23.363748079848833,33230.57933544,
2022-02-05,881,41550.0,41922.0,40920.0,41374.69,242184.07,0,41441.6725,39418.665,41922.0,39418.665,56.45445711974135,-1128.5922270097435,-1780.3775953506452,651.7853683409016,38694.10056541001,40275.925632408565,47066.28786454257,39179.33128481001,2404.565998005096,35.89403246058323,20.61444293663084,21.611686840874455,33571.0265620224,
2022-02-06,882,41374.68,42656.8,41100.0,42361.35,215323.95,1,41873.207500000004,41462.345,42656.8,41100.0,57.9965161144629,-790.3762842342985,-1582.377333127376,792.0010488930775,39272.12000806273,40378.97607547898,46997.50534315791,39435.890924351916,2344.0112838618747,33.547039910169,21.87563369726043,20.586427451872787,34072.08496830106,exit
2022-02-07,883,42361.34,44541.16,41609.76,43829.99,418053.774,0,43085.5625,41868.015,44541.16,41609.76,62.06130617811129,-419.67306656994333,-1349.8364798158896,930.1634132459462,39965.47318841496,40553.59455448034,46945.691530665754,39783.478693461264,2385.9676207288835,32.24812229490365,25.597087845011295,18.77982128540494,34758.862170836976,
2022-02-08,884,43829.99,45600.0,42641.0,44021.57,468015.421,0,44023.14,43095.66499999999,45600.0,42641.0,64.89096305052401,-49.66096650163672,-1089.801377153039,1040.1404106514024,40703.23079052133,40777.43619612677,46906.98223886886,40187.25596075067,2426.8985049625344,31.473818126593375,26.484234753032155,17.144297854105854,35737.091953753275,
2022-02-09,885,44021.58,44826.0,43089.08,44358.08,300270.062,1,44073.685,43925.78,44826.0,43089.08,65.0423364300881,244.832570207167,-822.8745876809979,1067.707157888165,41316.04064679018,40990.097409279886,46869.45512312226,40557.3920597268,2377.6143260366393,30.75482139887669,25.1022673473164,16.24969542178357,36920.64091930288,long
2022-02-10,886,44358.09,45847.5,43136.96,43471.29,563922.075,0,44203.46,44189.83,45847.5,43136.96,65.45417187174912,483.1234315008769,-561.674983844623,1044.7984153455,41841.02598373742,41197.41112481022,46834.14392943852,40904.63662546711,2401.3947313197364,30.502629707713886,26.11683548912942,14.939580308437542,37962.16400898653,
2022-02-11,887,43471.3,43900.0,41914.23,42366.0,414646.193,0,42912.8825,43914.69,43914.69,41914.23,58.120995965925,561.3608193349719,-337.067823208704,898.4286425436759,42035.908986694245,41308.086697403116,46782.206691962514,41095.89813732738,2393.3829647968982,29.477022866619734,24.332527784268503,17.568043446357386,39066.11104772842,
2022-02-12,888,42365.99,42980.0,41540.0,42199.87,256269.325,0,42271.465,42918.65,42980.0,41540.0,54.83295071181938,565.0934357937658,-156.63557140821007,721.729007201976,42078.737352749835,41370.240136280336,46722.46176889016,41207.85688615334,2325.2841815971196,28.2931788003308,23.25619728402708,17.94050229716938,40015.505501046435,
2022-02-13,889,42199.88,42755.97,41850.0,42041.13,192068.012,0,42211.745,42282.93,42755.97,41850.0,54.523669532312255,556.8140505601332,-13.945647014541422,570.7596975746746,42102.92056134077,41424.53077264935,46662.717175924736,41303.465277948264,2223.9045971973255,27.193895024491077,22.579478344350225,17.418461761326956,40831.98473089993,
2022-02-14,890,42041.12,42888.0,41526.0,42525.14,303990.933,-1,42245.065,42120.505,42888.0,41526.0,54.67727185986783,546.639899159869,98.17146222034066,448.46843693952826,42128.76500473336,41477.46846473649,46604.20522657475,41393.141441953194,2162.339983111802,25.95333282513844,21.56360632788418,17.70505786782117,45847.5,exit
2022-02-15,891,42525.14,44777.0,42406.23,44529.6,276735.421,0,43559.4925,42283.130000000005,44777.0,42283.130000000005,60.36464202230023,637.2937987846235,205.99592953319723,431.2978692514263,42388.89727660002,41611.79259604382,46563.87790569296,41599.460590338604,2188.7396271752446,25.742551382794943,25.946505467798826,16.2421136517599,45761.07,
2022-02-16,892,44529.7,44536.8,43277.8,43860.7,255790.287,0,44051.25,43527.369999999995,44536.8,43277.8,62.272108962278324,740.2848449432204,312.85371261520186,427.4311323280185,42691.14322630911,41769.17694468616,46530.59806588246,41832.964343639695,2122.3296538055843,25.546825757761695,24.847085231126904,15.55389348056068,45676.3686,
2022-02-17,893,43860.8,44150.0,40020.1,40491.7,433958.984,0,42130.649999999994,44195.2,44195.2,40020.1,51.7891550655532,659.3292845838005,382.14882700892156,277.1804575748789,42589.235366980174,41792.49778696447,46472.32060805621,41861.31535853115,2268.9561071051853,24.06603452611151,21.581295632880085,23.76506218599453,45593.361228,
2022-02-18,894,40491.8,40944.1,39422.0,39966.8,377679.782,0,40206.175,42176.25,42176.25,39422.0,43.827601235960614,434.8694662442722,392.6929548559917,42.17651138828052,42155.95166389287,41690.15438135387,46389.32530198924,41703.68294343295,2303.619956597672,22.982019333997233,19.73822489400668,23.590029515919632,45370.43077888,
2022-02-19,895,39966.8,40438.7,39610.3,40052.6,185624.675,0,40017.1,40229.3,40438.7,39610.3,43.12613612015888,238.97195083587576,361.94875405196854,-122.97680321609278,41767.069543185076,41582.21538900846,46304.92496686356,41543.05599643933,2198.2471025549808,21.97543379846255,19.206920218074192,22.955043692498442,45013.5249321472,
2022-02-20,896,40052.6,40100.1,37905.0,38368.1,329740.444,0,39106.45,40009.7,40100.1,37905.0,39.820414914036405,10.123219950823113,291.58364723173946,-281.46042728091635,41283.32053533324,41422.48858971759,46209.58092756735,41310.99828249273,2198.022309515339,21.847629535322913,17.83682134106562,26.859247649928054,44678.03343621837,
2022-02-21,897,38367.9,39510.0,36762.0,36986.4,646391.815,0,37906.575,39210.35,39510.0,36762.0,35.91415997832864,-265.0061073232282,180.26569632074592,-445.2718036439741,40669.366801636286,41195.6554548971,46099.607339122755,40986.767493683896,2237.3064302642438,22.197256226400594,16.271942623444343,28.151962436342494,44136.190761320904,
2022-02-22,898,36986.4,38450.0,36310.1,38212.0,465313.497,0,37489.625,37677.15,38450.0,36310.1,34.64242746210867,-510.80422860832914,42.051711334930914,-552.8559399432601,40091.23192861151,40956.55671587149,45985.567837942326,40653.70630380924,2230.348828102512,22.698737808399642,15.15679579140846,27.6698986882908,43398.77168518881,
