datetime,close,high,low,open,signals
2022-06-03 14:00:00,1762.51,1773.77,1748.17,1766.79,1.0
2022-06-03 16:00:00,1751.32,1767.44,1746.0,1762.52,1.0
2022-06-03 18:00:00,1750.54,1754.97,1741.71,1751.31,1.0
2022-06-03 20:00:00,1788.26,1794.85,1748.46,1750.55,1.0
2022-06-03 22:00:00,1774.15,1794.89,1769.34,1788.27,1.0
2022-06-04 00:00:00,1759.74,1779.0,1757.29,1774.16,1.0
2022-06-04 02:00:00,1752.42,1762.36,1747.45,1759.74,1.0
2022-06-04 04:00:00,1768.36,1769.88,1751.38,1752.42,1.0
2022-06-04 06:00:00,1768.29,1774.99,1763.7,1768.37,1.0
2022-06-04 08:00:00,1773.34,1779.48,1764.27,1768.3,1.0
2022-06-04 10:00:00,1767.65,1777.49,1761.6,1773.34,1.0
2022-06-04 12:00:00,1765.75,1771.69,1756.13,1767.66,1.0
2022-06-04 14:00:00,1777.76,1788.55,1757.62,1765.76,1.0
2022-06-04 16:00:00,1774.99,1779.47,1766.45,1777.76,1.0
2022-06-04 18:00:00,1771.48,1781.48,1769.65,1774.99,1.0
2022-06-04 20:00:00,1786.82,1787.36,1769.2,1771.48,1.0
2022-06-04 22:00:00,1803.71,1815.48,1784.72,1786.82,1.0
2022-06-05 00:00:00,1785.11,1810.75,1784.37,1803.7,1.0
2022-06-05 02:00:00,1793.23,1797.64,1782.98,1785.12,1.0
2022-06-05 04:00:00,1796.5,1799.44,1785.72,1793.22,1.0
2022-06-05 06:00:00,1784.77,1796.85,1784.64,1796.51,1.0
2022-06-05 08:00:00,1781.17,1795.0,1772.19,1784.77,1.0
2022-06-05 10:00:00,1787.14,1789.59,1775.8,1781.18,1.0
2022-06-05 12:00:00,1783.27,1793.8,1781.74,1787.13,1.0
2022-06-05 14:00:00,1810.53,1812.5,1779.0,1783.27,1.0
2022-06-05 16:00:00,1824.03,1829.93,1794.48,1810.54,1.0
2022-06-05 18:00:00,1820.21,1830.0,1813.86,1824.02,1.0
2022-06-05 20:00:00,1812.42,1826.93,1802.87,1820.21,1.0
2022-06-05 22:00:00,1805.39,1820.81,1801.45,1812.42,1.0
2022-06-06 00:00:00,1863.01,1873.6,1803.52,1805.4,1.0
2022-06-06 02:00:00,1876.99,1884.6,1855.93,1863.21,1.0
2022-06-06 04:00:00,1869.86,1887.75,1866.49,1876.98,1.0
2022-06-06 06:00:00,1892.78,1896.49,1866.74,1869.86,1.0
2022-06-06 08:00:00,1910.6,1912.65,1889.0,1892.79,1.0
2022-06-07 16:00:00,1781.58,1791.54,1766.51,1780.71,1.0
2022-06-07 18:00:00,1846.89,1875.0,1778.56,1781.57,1.0
2022-06-07 20:00:00,1840.1,1869.43,1832.42,1846.89,1.0
2022-06-07 22:00:00,1812.61,1846.01,1751.0,1840.09,1.0
2022-06-08 00:00:00,1820.11,1827.59,1786.76,1812.62,1.0
2022-06-08 02:00:00,1778.92,1836.99,1763.87,1820.1,1.0
2022-06-08 04:00:00,1810.67,1818.14,1771.55,1778.89,1.0
2022-06-08 06:00:00,1805.59,1817.58,1787.49,1810.66,1.0
2022-06-08 08:00:00,1816.32,1817.03,1794.72,1805.59,1.0
2022-06-08 10:00:00,1807.54,1816.75,1801.0,1816.43,1.0
2022-06-08 12:00:00,1822.94,1840.13,1783.37,1807.54,1.0
2022-06-08 14:00:00,1814.4,1827.1,1796.16,1822.93,1.0
2022-06-08 16:00:00,1801.25,1821.79,1786.56,1814.4,1.0
2022-06-08 18:00:00,1789.87,1806.39,1770.54,1801.38,1.0
2022-06-08 20:00:00,1808.55,1814.99,1787.18,1789.88,1.0
2022-06-08 22:00:00,1791.02,1810.65,1788.9,1808.54,1.0
2022-06-09 00:00:00,1781.5,1799.04,1776.32,1791.01,1.0
2022-06-09 02:00:00,1798.6,1801.42,1779.43,1781.51,1.0
2022-06-09 04:00:00,1799.08,1807.77,1793.0,1798.6,1.0
2022-06-09 06:00:00,1811.71,1811.88,1794.05,1799.08,1.0
2022-06-09 08:00:00,1819.05,1832.7,1804.82,1811.72,1.0
2022-06-09 10:00:00,1804.41,1821.78,1801.7,1819.05,1.0
2022-06-09 12:00:00,1795.6,1810.39,1777.54,1804.41,1.0
2022-06-09 14:00:00,1798.33,1801.74,1785.2,1795.59,1.0
2022-06-09 16:00:00,1804.57,1818.62,1791.01,1798.34,1.0
2022-06-09 18:00:00,1782.89,1806.59,1781.15,1804.58,1.0
2022-06-09 20:00:00,1793.69,1799.41,1780.0,1782.88,1.0
2022-06-09 22:00:00,1788.03,1796.35,1780.74,1793.69,1.0
2022-06-10 00:00:00,1775.45,1793.89,1740.6,1788.03,1.0
2022-06-10 02:00:00,1791.87,1803.82,1774.25,1775.46,1.0
2022-06-10 04:00:00,1791.69,1800.0,1786.85,1791.86,1.0
2022-06-10 06:00:00,1787.63,1799.28,1786.08,1791.74,1.0
2022-06-10 08:00:00,1767.56,1794.48,1763.72,1787.63,1.0
2022-06-10 10:00:00,1770.95,1777.69,1762.23,1767.54,1.0
2022-06-10 12:00:00,1727.58,1781.22,1706.46,1770.94,1.0
2022-06-10 14:00:00,1725.72,1748.66,1716.96,1727.57,1.0
2022-06-10 16:00:00,1682.29,1729.91,1650.0,1725.72,1.0
2022-06-10 18:00:00,1667.64,1687.11,1665.75,1682.18,1.0
2022-06-10 20:00:00,1676.92,1685.29,1666.07,1667.65,1.0
2022-06-10 22:00:00,1661.95,1684.42,1653.75,1676.92,1.0
2022-06-11 00:00:00,1674.72,1680.97,1656.53,1661.95,1.0
2022-06-11 02:00:00,1668.4,1676.05,1666.0,1674.71,1.0
2022-06-11 04:00:00,1667.54,1679.0,1662.5,1668.4,1.0
2022-06-11 06:00:00,1666.15,1670.3,1661.78,1667.54,1.0
2022-06-11 08:00:00,1595.25,1669.3,1528.46,1666.16,1.0
2022-06-11 10:00:00,1575.07,1605.0,1566.0,1595.25,1.0
2022-06-11 12:00:00,1571.64,1590.88,1547.48,1575.06,1.0
2022-06-11 14:00:00,1516.87,1571.72,1498.93,1571.64,1.0
2022-06-11 16:00:00,1533.09,1547.47,1506.06,1516.88,1.0
2022-06-11 18:00:00,1545.64,1580.0,1528.85,1533.06,1.0
2022-06-11 20:00:00,1538.45,1549.96,1516.71,1545.64,1.0
2022-06-11 22:00:00,1532.19,1552.89,1522.2,1538.44,1.0
2022-06-12 00:00:00,1513.0,1541.71,1506.4,1532.19,1.0
2022-06-12 02:00:00,1465.7,1520.38,1444.05,1513.0,1.0
2022-06-12 04:00:00,1430.03,1479.95,1421.0,1465.7,1.0
2022-06-12 06:00:00,1470.3,1472.77,1427.34,1430.11,1.0
2022-06-12 08:00:00,1462.66,1486.96,1462.0,1470.3,1.0
2022-06-12 10:00:00,1468.16,1476.36,1451.71,1462.66,1.0
2022-06-12 12:00:00,1446.75,1476.0,1437.17,1468.16,1.0
2022-06-12 14:00:00,1525.21,1548.81,1423.42,1446.84,1.0
2022-06-12 16:00:00,1520.68,1531.78,1496.06,1525.2,1.0
2022-06-12 18:00:00,1478.59,1522.42,1475.49,1520.68,1.0
2022-06-12 20:00:00,1473.86,1488.18,1470.63,1478.59,1.0
2022-06-12 22:00:00,1434.35,1475.5,1432.33,1473.86,1.0
2022-06-13 00:00:00,1363.59,1454.58,1341.0,1434.35,1.0
2022-06-13 02:00:00,1350.71,1370.0,1303.33,1363.59,1.0
2022-06-13 04:00:00,1322.65,1388.0,1318.41,1350.62,1.0
2022-06-13 06:00:00,1283.03,1350.0,1260.84,1322.64,1.0
2022-06-13 08:00:00,1236.73,1289.15,1177.0,1283.05,1.0
2022-06-13 10:00:00,1208.78,1259.8,1178.04,1236.72,1.0
2022-06-13 12:00:00,1236.89,1258.73,1201.24,1208.53,1.0
2022-06-13 14:00:00,1229.15,1244.99,1162.0,1236.86,1.0
2022-06-13 16:00:00,1238.26,1280.0,1208.27,1229.31,1.0
2022-06-13 18:00:00,1227.75,1259.98,1216.88,1238.26,1.0
2022-06-13 20:00:00,1228.95,1285.0,1219.49,1227.75,1.0
2022-06-13 22:00:00,1209.04,1236.65,1166.92,1228.83,1.0
2022-06-14 00:00:00,1101.62,1224.78,1100.82,1209.03,1.0
2022-06-14 02:00:00,1173.04,1177.85,1073.0,1101.66,1.0
2022-06-14 04:00:00,1226.67,1253.0,1135.0,1173.05,1.0
2022-06-14 06:00:00,1240.22,1256.9,1206.35,1226.66,1.0
2022-06-14 08:00:00,1190.23,1243.49,1188.52,1240.23,1.0
2022-06-14 10:00:00,1174.31,1205.44,1153.38,1190.27,1.0
2022-06-14 12:00:00,1217.82,1229.1,1156.72,1174.31,1.0
2022-06-14 14:00:00,1250.01,1263.0,1188.43,1217.91,1.0
2022-06-14 16:00:00,1212.57,1268.9,1212.28,1249.96,1.0
2022-06-14 18:00:00,1205.27,1230.92,1194.26,1212.57,1.0
2022-06-14 20:00:00,1168.53,1209.86,1158.2,1205.27,1.0
2022-06-14 22:00:00,1208.32,1221.72,1166.16,1168.52,1.0
2022-06-15 00:00:00,1220.17,1232.03,1188.26,1208.32,1.0
2022-06-15 02:00:00,1172.47,1221.43,1168.14,1220.18,1.0
2022-06-15 04:00:00,1122.74,1174.98,1088.0,1172.36,1.0
2022-06-15 06:00:00,1093.6,1142.0,1080.0,1122.75,1.0
2022-06-15 08:00:00,1030.64,1093.6,1012.42,1093.59,1.0
2022-06-15 10:00:00,1119.5,1134.13,1024.07,1030.63,1.0
2022-06-15 12:00:00,1139.35,1160.0,1104.38,1119.49,1.0
2022-06-15 14:00:00,1119.57,1154.85,1093.01,1139.35,1.0
2022-06-15 16:00:00,1113.8,1139.02,1057.0,1119.47,1.0
2022-06-15 18:00:00,1169.87,1237.18,1042.59,1113.58,1.0
2022-06-15 20:00:00,1226.26,1249.4,1153.1,1169.89,1.0
2022-06-15 22:00:00,1236.49,1246.14,1213.2,1226.26,1.0
2022-06-16 00:00:00,1214.58,1257.29,1214.5,1236.48,1.0
2022-06-16 02:00:00,1209.26,1226.61,1201.75,1214.73,1.0
2022-06-16 04:00:00,1182.49,1217.8,1181.0,1209.26,1.0
2022-06-16 06:00:00,1164.71,1188.42,1155.12,1182.49,1.0
2022-06-16 08:00:00,1127.13,1180.0,1115.8,1164.71,1.0
2022-06-16 10:00:00,1110.18,1132.0,1092.41,1127.12,1.0
2022-06-16 12:00:00,1096.75,1149.8,1085.32,1110.19,1.0
2022-06-16 14:00:00,1113.7,1128.6,1081.07,1096.74,1.0
2022-06-16 16:00:00,1106.76,1134.4,1095.28,1113.7,1.0
2022-06-16 18:00:00,1095.56,1117.0,1092.0,1106.76,1.0
2022-06-16 20:00:00,1101.99,1119.36,1085.53,1095.56,1.0
2022-06-16 22:00:00,1067.77,1104.0,1050.51,1101.96,1.0
2022-06-17 00:00:00,1106.93,1115.74,1050.0,1067.77,1.0
2022-06-17 02:00:00,1070.9,1116.7,1068.61,1106.93,1.0
2022-06-17 04:00:00,1099.8,1110.0,1067.16,1070.9,1.0
2022-06-17 06:00:00,1098.38,1118.0,1087.1,1099.83,1.0
2022-06-17 08:00:00,1092.33,1112.9,1085.39,1098.39,1.0
2022-06-17 10:00:00,1091.74,1111.8,1087.81,1092.33,1.0
2022-06-17 12:00:00,1094.4,1101.6,1070.0,1091.74,1.0
2022-06-17 14:00:00,1084.19,1095.25,1062.52,1094.37,1.0
2022-06-17 16:00:00,1079.6,1092.91,1071.0,1084.15,1.0
2022-06-17 18:00:00,1079.54,1086.43,1072.82,1079.61,1.0
2022-06-17 20:00:00,1080.84,1099.65,1079.08,1079.53,1.0
2022-06-17 22:00:00,1085.99,1092.7,1074.27,1080.83,1.0
2022-06-18 00:00:00,1075.62,1097.0,1072.2,1085.99,1.0
2022-06-18 02:00:00,1078.74,1083.1,1071.0,1075.61,1.0
2022-06-18 04:00:00,1077.54,1082.99,1074.0,1078.73,1.0
2022-06-18 06:00:00,1002.64,1079.11,986.0,1077.55,1.0
2022-06-18 08:00:00,994.25,1008.55,971.75,1002.63,1.0
2022-06-18 10:00:00,1004.47,1017.81,992.18,994.24,1.0
2022-06-18 12:00:00,999.44,1008.1,992.73,1004.47,1.0
2022-06-18 14:00:00,989.04,1003.5,987.0,999.43,1.0
2022-06-18 16:00:00,962.02,999.59,955.0,989.09,1.0
2022-06-18 18:00:00,914.15,963.5,912.0,962.02,1.0
2022-06-18 20:00:00,942.33,975.0,878.04,914.15,1.0
2022-06-18 22:00:00,994.09,1015.0,937.2,942.19,1.0
2022-06-19 00:00:00,961.83,1009.08,957.6,994.09,1.0
2022-06-19 02:00:00,952.42,977.82,940.08,961.81,1.0
2022-06-19 04:00:00,945.63,973.0,935.5,952.49,1.0
2022-06-19 06:00:00,955.12,973.63,937.29,945.63,1.0
2022-06-19 08:00:00,991.89,1013.58,951.98,955.19,1.0
2022-06-19 10:00:00,1054.63,1080.67,986.65,991.89,1.0
2022-06-19 12:00:00,1021.04,1069.5,1017.5,1054.63,1.0
2022-06-19 14:00:00,1071.06,1079.2,1018.51,1021.04,1.0
2022-06-19 16:00:00,1047.05,1074.99,1042.17,1071.07,1.0
2022-06-19 18:00:00,1099.81,1131.54,1045.05,1047.05,1.0
2022-06-19 20:00:00,1131.33,1162.98,1097.23,1099.72,1.0
2022-06-19 22:00:00,1127.88,1150.0,1118.2,1131.33,1.0
2022-06-20 00:00:00,1075.25,1132.2,1065.86,1127.88,1.0
2022-06-20 02:00:00,1079.1,1093.6,1052.05,1075.25,1.0
2022-06-20 04:00:00,1080.68,1092.1,1059.7,1079.1,1.0
2022-06-20 06:00:00,1079.21,1093.0,1065.5,1080.68,1.0
2022-06-20 08:00:00,1123.94,1139.09,1076.24,1079.22,1.0
2022-06-20 10:00:00,1152.59,1174.0,1116.91,1123.94,1.0
2022-06-23 02:00:00,1075.58,1093.02,1075.04,1084.22,1.0
2022-06-23 04:00:00,1084.82,1091.95,1071.0,1075.51,1.0
2022-06-23 06:00:00,1091.06,1110.0,1082.04,1084.82,1.0
2022-06-23 08:00:00,1110.21,1117.25,1090.6,1091.1,1.0
2022-06-23 10:00:00,1106.05,1116.06,1102.45,1110.22,1.0
2022-06-23 12:00:00,1107.46,1134.51,1100.0,1106.05,1.0
2022-06-23 14:00:00,1093.5,1112.69,1086.16,1107.46,1.0
2022-06-23 16:00:00,1092.79,1097.96,1081.79,1093.49,1.0
2022-06-23 18:00:00,1126.11,1127.93,1088.16,1092.8,1.0
2022-06-23 20:00:00,1121.61,1149.0,1119.56,1126.1,1.0
2022-06-23 22:00:00,1143.71,1156.01,1120.76,1121.53,1.0
2022-06-24 00:00:00,1150.68,1165.0,1140.23,1143.71,1.0
2022-06-24 02:00:00,1149.9,1169.0,1147.26,1150.69,1.0
2022-06-24 04:00:00,1141.32,1160.94,1136.55,1149.9,1.0
2022-06-28 06:00:00,1207.02,1215.0,1184.17,1184.43,1.0
2022-06-28 08:00:00,1223.37,1234.0,1203.32,1207.02,1.0
2022-06-28 10:00:00,1222.8,1234.0,1214.0,1223.37,1.0
2022-06-28 12:00:00,1227.01,1239.66,1217.43,1222.8,1.0
2022-06-28 14:00:00,1183.26,1229.41,1181.04,1227.02,1.0
2022-06-28 16:00:00,1178.26,1192.96,1171.85,1183.26,1.0
2022-06-28 18:00:00,1155.96,1178.58,1152.0,1178.23,1.0
2022-06-28 20:00:00,1166.78,1167.74,1153.48,1155.96,1.0
2022-06-28 22:00:00,1143.5,1167.16,1135.65,1166.77,1.0
2022-06-29 00:00:00,1150.23,1154.0,1132.1,1143.51,1.0
2022-06-29 02:00:00,1144.31,1156.76,1140.41,1150.23,1.0
2022-06-29 04:00:00,1132.66,1154.99,1123.98,1144.31,1.0
2022-06-29 06:00:00,1129.8,1134.26,1112.31,1132.67,1.0
2022-06-29 08:00:00,1128.95,1142.18,1122.43,1129.8,1.0
2022-06-29 10:00:00,1117.45,1134.33,1102.0,1128.96,1.0
2022-06-29 12:00:00,1110.13,1124.12,1089.78,1117.45,1.0
2022-06-29 14:00:00,1113.73,1122.78,1102.74,1110.13,1.0
2022-06-29 16:00:00,1104.42,1114.99,1085.6,1113.66,1.0
2022-06-29 18:00:00,1117.72,1119.0,1100.0,1104.44,1.0
2022-06-29 20:00:00,1113.39,1122.71,1104.56,1117.69,1.0
2022-06-29 22:00:00,1099.32,1119.47,1092.01,1113.39,1.0
2022-06-30 00:00:00,1086.49,1106.6,1076.0,1099.33,1.0
2022-06-30 02:00:00,1093.39,1096.76,1085.0,1086.49,1.0
2022-06-30 04:00:00,1088.74,1096.8,1082.78,1093.4,1.0
2022-06-30 06:00:00,1056.82,1092.0,1052.0,1088.74,1.0
2022-06-30 08:00:00,1028.13,1056.95,1015.12,1056.82,1.0
2022-06-30 10:00:00,1017.73,1029.0,1011.12,1028.12,1.0
2022-06-30 12:00:00,1007.08,1041.78,995.0,1017.73,1.0
2022-06-30 14:00:00,1031.57,1040.89,1006.27,1007.08,1.0
2022-06-30 16:00:00,1033.26,1046.75,1024.04,1031.56,1.0
2022-06-30 18:00:00,1020.54,1034.53,1011.51,1033.27,1.0
2022-06-30 20:00:00,1021.18,1036.0,1004.0,1020.72,1.0
2022-06-30 22:00:00,1070.85,1085.48,1013.65,1021.17,1.0
2022-07-01 00:00:00,1095.88,1118.21,1050.0,1070.9,1.0
2022-07-01 02:00:00,1054.04,1108.0,1053.74,1095.87,1.0
2022-07-01 04:00:00,1056.38,1065.0,1045.0,1054.04,1.0
2022-07-01 06:00:00,1066.11,1076.0,1049.03,1056.38,1.0
2022-07-01 08:00:00,1063.27,1086.64,1059.73,1066.12,1.0
2022-07-01 10:00:00,1049.54,1068.37,1032.65,1063.27,1.0
2022-07-01 12:00:00,1060.44,1074.99,1042.12,1049.54,1.0
2022-07-01 14:00:00,1056.18,1066.55,1044.72,1060.44,1.0
2022-07-01 16:00:00,1073.56,1083.97,1054.24,1056.11,1.0
2022-07-01 18:00:00,1067.32,1076.71,1057.04,1073.56,1.0
2022-07-01 20:00:00,1067.72,1092.8,1061.97,1067.32,1.0
2022-07-01 22:00:00,1059.24,1073.98,1054.0,1067.63,1.0
2022-07-02 00:00:00,1058.46,1069.07,1046.0,1059.16,1.0
2022-07-02 02:00:00,1037.28,1062.84,1033.0,1058.45,1.0
2022-07-02 04:00:00,1045.67,1051.0,1035.28,1037.28,1.0
2022-07-02 06:00:00,1041.39,1053.08,1039.76,1045.67,1.0
2022-07-02 08:00:00,1040.66,1044.93,1026.16,1041.39,1.0
2022-07-02 10:00:00,1043.3,1048.84,1035.19,1040.66,1.0
2022-07-02 12:00:00,1051.76,1064.86,1039.18,1043.3,1.0
2022-07-02 14:00:00,1052.16,1061.96,1042.74,1051.76,1.0
2022-07-02 16:00:00,1062.59,1070.0,1048.66,1052.17,1.0
2022-07-02 18:00:00,1065.56,1078.98,1061.47,1062.59,1.0
2022-07-02 20:00:00,1072.71,1074.17,1059.3,1065.55,1.0
2022-07-02 22:00:00,1066.53,1075.0,1065.48,1072.72,1.0
2022-07-03 00:00:00,1055.98,1070.89,1053.5,1066.53,1.0
2022-07-03 02:00:00,1061.77,1065.82,1055.48,1055.98,1.0
2022-07-03 04:00:00,1058.09,1088.0,1040.01,1061.77,1.0
2022-07-03 06:00:00,1063.26,1065.43,1056.16,1058.09,1.0
2022-07-03 08:00:00,1058.46,1064.58,1048.8,1063.26,1.0
2022-07-03 10:00:00,1060.57,1064.93,1057.58,1058.46,1.0
2022-07-03 12:00:00,1041.75,1062.77,1041.25,1060.58,1.0
2022-07-03 14:00:00,1049.89,1055.79,1040.19,1041.76,1.0
2022-07-03 16:00:00,1059.8,1062.05,1048.78,1049.9,1.0
2022-07-03 18:00:00,1077.19,1082.8,1056.74,1059.8,1.0
2022-07-03 20:00:00,1075.68,1087.0,1073.82,1077.26,1.0
2022-07-03 22:00:00,1073.9,1081.73,1069.41,1075.68,1.0
2022-07-04 00:00:00,1073.92,1076.2,1066.69,1073.91,1.0
2022-07-04 02:00:00,1050.88,1074.96,1046.62,1073.92,1.0
2022-07-04 04:00:00,1053.89,1056.84,1049.7,1050.87,1.0
2022-07-04 06:00:00,1050.16,1057.46,1044.33,1053.88,1.0
2022-07-04 08:00:00,1068.29,1072.39,1049.23,1050.15,1.0
2022-07-04 10:00:00,1100.62,1107.0,1067.88,1068.28,1.0
2022-07-04 12:00:00,1089.94,1115.0,1088.0,1100.61,1.0
2022-07-04 14:00:00,1111.39,1135.97,1083.5,1089.74,1.0
2022-07-04 16:00:00,1125.32,1133.0,1102.4,1111.38,1.0
2022-07-04 18:00:00,1122.59,1135.78,1118.07,1125.32,1.0
2022-07-04 20:00:00,1134.54,1150.0,1116.58,1122.6,1.0
2022-07-10 18:00:00,1173.62,1173.95,1161.65,1171.31,1.0
2022-07-10 20:00:00,1176.87,1184.0,1169.65,1173.62,1.0
2022-07-10 22:00:00,1167.81,1176.86,1160.0,1176.86,1.0
2022-07-11 00:00:00,1152.12,1170.97,1145.58,1167.81,1.0
2022-07-11 02:00:00,1153.89,1155.7,1143.0,1152.12,1.0
2022-07-11 04:00:00,1146.39,1154.6,1142.75,1153.88,1.0
2022-07-11 06:00:00,1142.87,1148.28,1136.69,1146.38,1.0
2022-07-11 08:00:00,1146.65,1149.1,1141.0,1142.86,1.0
2022-07-11 10:00:00,1142.87,1149.95,1140.95,1146.65,1.0
2022-07-11 12:00:00,1135.98,1162.4,1130.01,1142.87,1.0
2022-07-11 14:00:00,1143.12,1145.0,1127.05,1135.99,1.0
2022-07-11 16:00:00,1153.76,1156.0,1139.57,1143.13,1.0
2022-07-11 18:00:00,1141.34,1156.55,1135.74,1153.75,1.0
2022-07-11 20:00:00,1121.25,1144.55,1116.55,1141.26,1.0
2022-07-11 22:00:00,1095.95,1121.43,1091.1,1121.26,1.0
2022-07-12 00:00:00,1090.48,1097.51,1082.8,1095.88,1.0
2022-07-12 02:00:00,1085.66,1093.55,1081.0,1090.49,1.0
2022-07-12 04:00:00,1086.27,1092.71,1084.46,1085.66,1.0
2022-07-12 06:00:00,1068.41,1086.92,1062.2,1086.26,1.0
2022-07-12 08:00:00,1054.06,1070.38,1052.63,1068.42,1.0
2022-07-12 10:00:00,1065.11,1072.5,1053.8,1054.07,1.0
2022-07-12 12:00:00,1066.96,1082.48,1064.61,1065.1,1.0
2022-07-12 14:00:00,1075.53,1082.75,1061.25,1066.97,1.0
2022-07-12 16:00:00,1075.84,1088.5,1072.81,1075.54,1.0
2022-07-12 18:00:00,1040.53,1076.37,1032.09,1075.84,1.0
2022-07-12 20:00:00,1039.95,1051.29,1036.61,1040.52,1.0
2022-07-12 22:00:00,1037.88,1048.86,1034.45,1039.94,1.0
2022-07-13 00:00:00,1046.3,1048.4,1034.51,1037.88,1.0
2022-07-13 02:00:00,1051.62,1059.43,1046.3,1046.3,1.0
2022-07-13 04:00:00,1057.77,1062.87,1048.33,1051.62,1.0
2022-07-13 06:00:00,1068.72,1072.0,1054.51,1057.77,1.0
2022-07-13 08:00:00,1073.13,1079.25,1064.8,1068.72,1.0
2022-07-13 10:00:00,1081.1,1084.61,1067.16,1073.12,1.0
2022-07-13 12:00:00,1041.03,1105.0,1005.0,1081.09,1.0
2022-07-13 14:00:00,1059.63,1074.48,1032.0,1041.03,1.0
2022-07-13 16:00:00,1093.68,1100.0,1048.8,1059.62,1.0
2022-07-13 18:00:00,1075.9,1094.28,1074.2,1093.67,1.0
2022-07-13 20:00:00,1089.58,1091.0,1074.01,1075.9,1.0
2022-07-13 22:00:00,1114.19,1120.0,1082.7,1089.57,1.0
2022-07-14 00:00:00,1112.87,1126.91,1108.63,1114.18,1.0
2022-07-14 02:00:00,1111.99,1118.52,1108.5,1112.87,1.0
2022-07-14 04:00:00,1105.58,1114.35,1102.43,1111.99,1.0
2022-07-14 06:00:00,1097.06,1106.74,1092.59,1105.57,1.0
2022-07-14 08:00:00,1088.27,1100.28,1076.3,1097.06,1.0
2022-07-14 10:00:00,1080.8,1091.91,1070.57,1088.27,1.0
2022-07-14 12:00:00,1083.94,1091.0,1072.2,1080.8,1.0
2022-07-14 14:00:00,1140.47,1148.0,1077.4,1083.93,1.0
2022-07-14 16:00:00,1195.24,1199.0,1132.88,1140.48,1.0
2022-07-14 18:00:00,1193.65,1216.9,1187.05,1195.25,1.0
2022-07-14 20:00:00,1181.92,1200.6,1180.4,1193.66,1.0
2022-07-14 22:00:00,1193.01,1196.85,1180.25,1181.92,1.0
2022-07-22 18:00:00,1526.0,1578.4,1518.87,1569.03,-1.0
2022-07-24 00:00:00,1561.1,1578.26,1548.01,1548.01,1.0
2022-07-24 02:00:00,1551.49,1568.2,1543.45,1561.1,1.0
2022-07-24 04:00:00,1601.65,1608.9,1546.68,1551.5,1.0
2022-07-24 06:00:00,1605.04,1620.21,1600.43,1601.65,1.0
2022-07-24 08:00:00,1598.07,1613.55,1593.7,1605.03,1.0
2022-07-24 10:00:00,1615.57,1631.72,1580.36,1598.07,1.0
2022-07-24 12:00:00,1581.38,1620.6,1572.0,1615.58,1.0
2022-07-24 14:00:00,1612.58,1621.45,1573.07,1581.39,1.0
2022-07-25 20:00:00,1513.4,1539.44,1490.9,1493.95,1.0
2022-07-25 22:00:00,1440.4,1514.5,1433.2,1513.4,1.0
2022-07-26 00:00:00,1419.44,1448.9,1410.71,1440.4,1.0
2022-07-26 02:00:00,1432.06,1437.7,1400.0,1419.44,1.0
2022-07-26 04:00:00,1426.19,1438.15,1420.1,1431.95,1.0
2022-07-26 06:00:00,1408.49,1426.6,1406.0,1426.19,1.0
2022-07-26 08:00:00,1418.34,1423.55,1403.2,1408.49,1.0
2022-07-26 10:00:00,1405.51,1422.25,1382.0,1418.35,1.0
2022-07-26 12:00:00,1388.38,1419.8,1369.0,1405.52,1.0
2022-07-26 14:00:00,1368.35,1396.66,1363.07,1388.39,1.0
2022-07-26 16:00:00,1377.8,1395.25,1366.37,1368.36,1.0
2022-07-26 18:00:00,1365.36,1386.4,1355.0,1377.8,1.0
2022-07-26 20:00:00,1379.73,1404.38,1355.44,1365.48,1.0
2022-07-26 22:00:00,1448.27,1455.0,1377.46,1379.74,1.0
2022-07-27 00:00:00,1432.84,1459.08,1431.53,1448.28,1.0
2022-07-27 02:00:00,1423.94,1438.55,1420.22,1432.84,1.0
2022-07-27 04:00:00,1451.68,1457.59,1422.1,1423.94,1.0
2022-07-27 06:00:00,1463.64,1472.7,1443.95,1451.68,1.0
2022-07-27 08:00:00,1457.37,1474.1,1454.42,1463.64,1.0
2022-07-27 10:00:00,1452.08,1468.63,1446.86,1457.37,1.0
2022-07-27 12:00:00,1490.5,1496.43,1443.94,1452.09,1.0
2022-07-27 14:00:00,1488.5,1494.94,1481.7,1490.49,1.0
2022-07-27 16:00:00,1499.17,1518.88,1477.0,1488.5,1.0
2022-07-27 18:00:00,1587.72,1615.0,1499.01,1499.17,1.0
2022-07-27 20:00:00,1606.89,1622.77,1585.0,1587.72,1.0
2022-07-27 22:00:00,1635.45,1644.66,1606.74,1606.88,1.0
2022-07-28 00:00:00,1615.69,1638.17,1605.81,1635.46,1.0
2022-07-28 02:00:00,1648.17,1681.46,1608.84,1615.68,1.0
2022-07-28 04:00:00,1649.79,1654.98,1627.35,1648.18,1.0
2022-08-01 10:00:00,1667.21,1687.8,1640.0,1686.3,-1.0
2022-08-01 22:00:00,1629.45,1643.0,1605.5,1623.87,1.0
2022-08-02 00:00:00,1605.29,1656.35,1599.19,1629.45,1.0
2022-08-02 02:00:00,1576.85,1612.63,1566.8,1605.3,1.0
2022-08-02 04:00:00,1577.78,1585.89,1565.07,1576.85,1.0
2022-08-02 06:00:00,1592.18,1595.0,1572.1,1577.78,1.0
2022-08-02 08:00:00,1569.92,1594.0,1557.8,1592.18,1.0
2022-08-02 10:00:00,1586.82,1596.85,1561.8,1569.91,1.0
